,metric_name,metric_id,mean_squarred_error,training_time,inference_time,p_Value
192,cpu_prct_used,268b8627-f7cd-44fa-a459-28a81c50442d,0.2666808674884698,0.035680532455444336,0.0003590583801269531,0.6148832609941004
193,messages_ready,e65feac2-2a84-42fb-9dcc-8dd3831a4783,4.824558165895698e-06,0.34177327156066895,0.00037860870361328125,
194,cpu_prct_used,0afb4039-2aae-4637-b52d-22e4fc9a5260,1.3851307522758798,0.03122234344482422,0.0004119873046875,0.0454579813863106
195,messages,87462eb1-ccf0-4be3-988c-82ee67869360,4.824558165895705e-06,0.19860482215881348,0.00038433074951171875,
196,messages,f23c1133-f91e-4a22-8edd-4e74c7df9fbe,2.8401198729014943,1.3407039642333984,0.0004601478576660156,2.171792241716514e-06
197,messages,14709dcb-80a8-4069-bee3-2e5a94d68e1f,0.000875293121123636,0.32407712936401367,0.0004458427429199219,0.0
198,cpu_prct_used,9baa9902-50b5-4822-869f-bf93fca89ce2,6.914234405439563,3.231992244720459,0.0007791519165039062,0.32810044707021
199,messages_unacknowledged,37d5d66c-2c94-4a30-ada3-6d9f0020d521,298.3784912082705,0.6501808166503906,0.0004718303680419922,0.0008472034719889495
200,ack,1d0c7108-36ed-4a22-a851-798bcb5dc9c2,4.824558165895706e-06,0.3116884231567383,0.00039196014404296875,
201,messages,6a67fc72-ef61-47b5-90bc-8bd9c1bbad56,236.0787736493954,0.03419780731201172,0.0004162788391113281,0.09613278352674431
202,messages_ready,061db7cd-67be-4efc-887c-87fd6f4b2f4a,0.6436657187592455,0.36932969093322754,0.00044345855712890625,1.886816287240071e-07
203,consumers,a962bbcf-fa15-4aeb-bf18-3ff106fc2117,1.0250833983578387e-08,0.08930850028991699,0.00041866302490234375,0.00047093394912927944
204,messages_unacknowledged,ba4cd915-02b2-4588-b398-810c0c572a81,100.97605514064223,0.8654158115386963,0.0004589557647705078,1.5143085243895577e-06
205,memoryConsumed,3dd0b5f9-4db8-4cd9-beb5-226a00c2c989,15.979647753194309,0.4068789482116699,0.00045108795166015625,2.8746152180334583e-14
206,memoryConsumed,664e2090-95b3-4d6b-b760-ba82e261dd2b,17392.108059286333,1.7241086959838867,0.0004572868347167969,0.004310328887803626
207,messages_unacknowledged,714d6578-779e-4c68-aa13-a14d61d1fc69,4.824558165895698e-06,0.34755682945251465,0.0004303455352783203,
208,messages_ready,7cb6cfb2-60f2-4d79-8c99-de492f4f4d7f,4.824558165895705e-06,0.1991424560546875,0.0004203319549560547,
209,consumers,620b3745-036b-4741-815b-dbc8d8e35aed,7.709083229237575e-09,1.3614144325256348,0.0004429817199707031,9.502468206124332e-05
210,messages_ready,45fb8e90-62db-4836-80df-0ec60547afc7,0.0,0.5699188709259033,0.0004496574401855469,0.0034982595189384565
211,cpu_usage,bef78966-9435-4cf1-8958-821d0d20fb24,8.197061777162158,0.2791926860809326,0.0004439353942871094,0.004769377908555044
212,consumers,d2260f5f-2541-4d2d-b651-aad7e29d9d8d,5.906212752878933e-09,0.12230134010314941,0.0004458427429199219,6.352534341283311e-05
213,consumers,6a15adb7-b19e-445b-aa78-d0abbc995a21,4.824558165417159e-06,0.3561697006225586,0.0003876686096191406,
214,cpu_prct_used,b2c2b01e-2c54-4d05-9687-b69cab6cfc68,19.787086609176775,0.7120640277862549,0.0004477500915527344,0.001662607696550983
215,consumers,3709d9ba-0e62-4ea6-b3a8-aec3509d0927,0.00045464162536415015,0.22002696990966797,0.0004475116729736328,1.449786586535676e-08
216,messages,179db0bf-07db-46db-be9e-05ada640598f,304.5423554493681,1.3465797901153564,0.0007739067077636719,0.003514089685194796
217,ack,37bf01bd-6583-44de-9c32-656125c7d0cf,4.824558165895706e-06,0.31395697593688965,0.00043964385986328125,
218,messages_ready,69936a90-649a-4570-9c24-40717e16b0fa,4.824558165895714e-06,0.31630778312683105,0.0003743171691894531,
219,cpu_usage,dc42331a-c0fe-43de-8f6a-0385c75ceb78,58.27032756047065,1.4406614303588867,0.000762939453125,9.89651558943732e-07
220,ack,54d4dbdc-d746-439b-97d7-9af36660a41a,4.824558165895705e-06,0.19945096969604492,0.00037598609924316406,
221,cpu_prct_used,2ba59d9d-6b39-40d9-b9b9-f7bdc6415db2,3.274818578309796,0.13978171348571777,0.00042510032653808594,0.0
222,messages_ready,4ab6990f-c989-4a06-b70c-3b74eb01940f,4.824558165895705e-06,0.19877171516418457,0.00037980079650878906,
223,messages_ready,c0e69fc9-441c-46de-abda-7bab73673dd1,367.42097492101624,0.06428337097167969,0.0004439353942871094,2.762217607597058e-06
224,cpu_prct_used,144153ad-c64c-4dc2-b056-a9bd09eb67aa,15.465165598483527,1.2450213432312012,0.00046563148498535156,0.0026749616714334254
225,messages,03660638-a475-409a-aa05-b6df0c998c94,289.39626060385353,0.29268598556518555,0.00045871734619140625,0.009558648726238525
226,messages_unacknowledged,c174e23c-f33d-4638-83fe-ae738eef3a3c,0.000875293121123636,0.3255763053894043,0.0004315376281738281,0.0
227,consumers,d5e19b88-f173-4a23-b5e8-0092473a8c86,4.824558165895706e-06,0.31145310401916504,0.0003719329833984375,
228,ack,639a94c6-0cf1-41a2-8aa7-2904c2284c39,0.1077884732666789,0.5845787525177002,0.0004229545593261719,3.863997120773992e-08
229,messages_ready,bb6fde01-823e-4711-8786-df04726dfbab,390694.15917733137,0.8309516906738281,0.00046896934509277344,0.7288563574676923
230,messages,1115a6f3-6e2a-4acc-963e-77e6d7acc2b7,325.94628758245284,1.7119688987731934,0.00046324729919433594,0.0006944065281812906
231,cpu_prct_used,bb9f5efe-937a-41dc-83c8-829254d8bfe2,5.5798399550339655,0.15739870071411133,0.00044989585876464844,0.09860084490092708
232,messages_unacknowledged,604d9e5d-7da6-4004-8daf-a2cdc127ad5c,236.0787736493954,0.03429889678955078,0.00042366981506347656,0.09613278352674431
233,cpu_usage,1ee81c65-3388-4e1d-8193-3277499e177f,0.16457559330546878,0.12824726104736328,0.0004367828369140625,5.799724779615245e-10
234,messages_ready,3cadc957-5115-4ab6-8839-f376d2d47222,4.824558165895702e-06,0.32200002670288086,0.00042891502380371094,
235,cpu,1fc93559-6d5c-4cbb-b234-66e2c0781474,0.7176929537084037,1.2792670726776123,0.0004572868347167969,0.10074101517010342
236,cpu_ready,9aad40cc-dcd2-447c-8dd2-1f19e7b22483,28.736104863850088,0.8679351806640625,0.0004534721374511719,0.17539475494904205
237,cpu_prct_used,f48e4f1d-9056-4ccb-b392-907b0c226f61,0.8335791945201009,2.1021270751953125,0.0004622936248779297,1.5970796511859821e-09
238,messages_unacknowledged,8ef003f2-7083-4f24-b296-85f685d797c2,0.16760109095642442,0.8385863304138184,0.0004839897155761719,2.454398865352422e-25
239,messages_ready,d57f08db-d7e8-40f8-b9a0-228e6277a5f4,17.0,0.04801821708679199,0.00040221214294433594,0.7699584712892145
240,memoryConsumed,dc2f3fe4-5b0b-4bc1-901b-4f6412dd950b,1940.2338921020366,0.24544143676757812,0.00045490264892578125,2.124852474075439e-05
241,messages_unacknowledged,f71ffb8a-e342-48ef-99dd-81cb6b806241,2.919297899574453,0.4139392375946045,0.00045037269592285156,8.918202489615455e-06
242,messages_unacknowledged,2f41d808-dadf-4329-8ecc-2edbd3b24ce7,4.824558165895717e-06,0.2012495994567871,0.0004119873046875,
243,consumers,2aa1966e-fa5b-47c3-97a4-f8937da081d8,1.0,1.090362787246704,0.0007200241088867188,0.6604798448766188
244,messages_unacknowledged,e3b72bca-b173-4925-b938-8020cd822dbc,0.001748232758653505,0.1893627643585205,0.0004379749298095703,0.0
245,ack,edf1b0c9-0891-43d1-9b19-449ee4b42b8f,170.93309379177455,0.05420041084289551,0.0004107952117919922,1.7277147058354596e-09
246,ack,9a94b7cf-fc71-4c19-aa05-cc5e820133c9,3.993869998341229,2.3843190670013428,0.0006623268127441406,4.1208502550373705e-06
247,memoryConsumed,805d99db-7d44-4777-ba76-6f0fb55f7b59,316282.29966553627,0.04470515251159668,0.0004017353057861328,0.23775677839381004
248,messages_ready,2d899e74-ca43-48f7-95d4-1b89637241dd,4.824558165895717e-06,0.19809436798095703,0.00037479400634765625,
249,messages_ready,ac964b81-2326-4956-823c-8dd10f543076,167.741668661864,1.2250101566314697,0.00046563148498535156,0.0
250,messages,f5efa804-8b41-40c5-8101-34464c02fe7a,390686.28052559675,0.8322381973266602,0.0004432201385498047,0.7288882440531999
251,ack,08f9583b-6999-4835-af7d-cf2f82ddcd5d,126.28832830788163,0.7079236507415771,0.00045013427734375,1.3109158906313745e-09
252,cpu_prct_used,05caa75f-8c3b-4c86-a6a9-4bd227060f38,0.05552133972365973,0.14829540252685547,0.0004401206970214844,0.0
